Time(s),ID0_Pos,ID0_Vel,ID0_F,ID0_St,ID1_Pos,ID1_Vel,ID1_F,ID1_St,ID2_Pos,ID2_Vel,ID2_F,ID2_St,ID3_Pos,ID3_Vel,ID3_F,ID3_St,ID4_Pos,ID4_Vel,ID4_F,ID4_St
7.7518,5003.57,3.33802,620,0,4011.82,11.0566,520,0,3002.41,2.25094,435,0,2002.49,1.75615,135.634,0,1013.87,12.9691,520,0
7.7627,5003.58,3.34236,620,0,4011.86,11.071,520,0,3002.41,2.25387,435,0,2002.49,1.7571,135.634,0,1013.91,12.9859,520,0
7.77277,5003.59,3.3467,620,0,4011.89,11.0853,520,0,3002.42,2.2568,435,0,2002.5,1.75805,135.634,0,1013.94,13.0028,520,0
7.78284,5003.6,3.35104,620,0,4011.92,11.0997,520,0,3002.43,2.25972,435,0,2002.5,1.759,135.634,0,1013.98,13.0197,520,0
7.79291,5003.61,3.35538,620,0,4011.95,11.1141,520,0,3002.43,2.26265,435,0,2002.51,1.75999,141.267,2,1014.01,13.0365,520,0
7.80299,5003.62,3.35972,620,0,4011.98,11.1285,520,0,3002.44,2.26558,435,0,2002.51,1.761,144.733,2,1014.05,13.0534,520,0
7.81307,5003.63,3.36406,620,0,4012.01,11.1429,520,0,3002.44,2.2685,435,0,2002.52,1.76202,145.167,0,1014.09,13.0703,520,0
7.82313,5003.64,3.3684,620,0,4012.04,11.1572,520,0,3002.45,2.27143,435,0,2002.52,1.76303,145.167,0,1014.12,13.0871,520,0
7.83321,5003.64,3.37274,620,0,4012.07,11.1716,520,0,3002.46,2.27436,435,0,2002.53,1.76405,145.167,0,1014.16,13.104,520,0
7.84332,5003.65,3.37708,620,0,4012.1,11.186,520,0,3002.46,2.27729,435,0,2002.53,1.76507,145.167,0,1014.2,13.1209,520,0
7.85339,5003.66,3.38142,620,0,4012.13,11.2004,520,0,3002.47,2.28021,435,0,2002.54,1.76608,145.167,0,1014.23,13.1377,520,0
7.86346,5003.67,3.38576,620,0,4012.16,11.2147,520,0,3002.48,2.28314,435,0,2002.54,1.7671,145.167,0,1014.27,13.1546,520,0
7.87355,5003.68,3.3901,620,0,4012.2,11.2291,520,0,3002.48,2.28607,435,0,2002.55,1.76812,145.167,0,1014.31,13.1715,520,0
7.88362,5003.69,3.39445,620,0,4012.23,11.2435,520,0,3002.49,2.28899,435,0,2002.55,1.76913,145.167,0,1014.34,13.1883,520,0
7.89369,5003.7,3.39879,620,0,4012.26,11.2579,520,0,3002.5,2.29192,435,0,2002.56,1.77015,145.167,0,1014.38,13.2052,520,0
7.90376,5003.71,3.40313,620,0,4012.29,11.2723,520,0,3002.5,2.29485,435,0,2002.56,1.77116,145.167,0,1014.42,13.2221,520,0
7.91382,5003.72,3.40747,620,0,4012.32,11.2866,520,0,3002.51,2.29778,435,0,2002.57,1.77218,145.167,0,1014.45,13.2389,520,0
7.92388,5003.73,3.41181,620,0,4012.35,11.301,520,0,3002.51,2.3007,435,0,2002.57,1.7732,145.167,0,1014.49,13.2558,520,0
7.93395,5003.74,3.41615,620,0,4012.38,11.3154,520,0,3002.52,2.30363,435,0,2002.58,1.77421,145.167,0,1014.53,13.2726,520,0
7.94402,5003.75,3.42049,620,0,4012.42,11.3298,520,0,3002.53,2.30656,435,0,2002.58,1.77527,150.8,2,1014.56,13.2895,520,0
7.95409,5003.76,3.42483,620,0,4012.45,11.3441,520,0,3002.53,2.30948,435,0,2002.59,1.77633,151.233,0,1014.6,13.3064,520,0
7.96415,5003.77,3.42917,620,0,4012.48,11.3585,520,0,3002.54,2.31241,435,0,2002.59,1.77739,151.667,2,1014.64,13.3232,520,0
7.97422,5003.78,3.43351,620,0,4012.51,11.3729,520,0,3002.55,2.31534,435,0,2002.6,1.77845,152.1,0,1014.67,13.3401,520,0
7.98429,5003.79,3.43785,620,0,4012.54,11.3873,520,0,3002.55,2.31827,435,0,2002.6,1.77952,152.1,0,1014.71,13.357,520,0
7.99436,5003.8,3.44219,620,0,4012.57,11.4017,520,0,3002.56,2.32119,435,0,2002.61,1.78058,152.1,0,1014.75,13.3738,520,0
8.00443,5003.81,3.44653,620,0,4012.61,11.416,520,0,3002.57,2.32412,435,0,2002.61,1.78166,153.4,2,1014.79,13.3907,520,0
8.0145,5003.82,3.45087,620,0,4012.64,11.4304,520,0,3002.57,2.32705,435,0,2002.62,1.78274,153.833,0,1014.82,13.4076,520,0
8.02456,5003.82,3.45522,620,0,4012.67,11.4448,520,0,3002.58,2.32997,435,0,2002.62,1.78381,153.833,0,1014.86,13.4244,520,0
8.03463,5003.83,3.45956,620,0,4012.7,11.4592,520,0,3002.59,2.3329,435,0,2002.63,1.78489,153.833,0,1014.9,13.4413,520,0
8.0447,5003.84,3.4639,620,0,4012.73,11.4735,520,0,3002.59,2.33583,435,0,2002.63,1.78597,153.833,0,1014.93,13.4582,520,0
8.05477,5003.85,3.46824,620,0,4012.76,11.4879,520,0,3002.6,2.33875,435,0,2002.64,1.78704,153.833,0,1014.97,13.475,520,0
8.06484,5003.86,3.47258,620,0,4012.8,11.5023,520,0,3002.61,2.34168,435,0,2002.64,1.78812,153.833,0,1015.01,13.4919,520,0
8.07491,5003.87,3.47692,620,0,4012.83,11.5167,520,0,3002.61,2.34461,435,0,2002.65,1.7892,153.833,0,1015.05,13.5088,520,0
8.08499,5003.88,3.48126,620,0,4012.86,11.5311,520,0,3002.62,2.34754,435,0,2002.65,1.79027,153.833,0,1015.08,13.5256,520,0
8.0958,5003.89,3.4856,620,0,4012.89,11.5454,520,0,3002.62,2.35046,435,0,2002.66,1.79135,153.833,0,1015.12,13.5425,520,0
8.10587,5003.9,3.48994,620,0,4012.92,11.5598,520,0,3002.63,2.35339,435,0,2002.66,1.79243,153.833,0,1015.16,13.5594,520,0
8.11594,5003.91,3.49428,620,0,4012.96,11.5742,520,0,3002.64,2.35632,435,0,2002.67,1.79351,153.833,0,1015.2,13.5762,520,0
8.12602,5003.92,3.49862,620,0,4012.99,11.5886,520,0,3002.64,2.35924,435,0,2002.67,1.79458,153.833,0,1015.24,13.5931,520,0
8.13609,5003.93,3.50296,620,0,4013.02,11.6029,520,0,3002.65,2.36217,435,0,2002.68,1.79566,153.833,0,1015.27,13.6099,520,0
8.14616,5003.94,3.5073,620,0,4013.05,11.6173,520,0,3002.66,2.3651,435,0,2002.68,1.79674,153.833,0,1015.31,13.6268,520,0
8.15624,5003.95,3.51165,620,0,4013.09,11.6317,520,0,3002.66,2.36803,435,0,2002.69,1.79781,153.833,0,1015.35,13.6437,520,0
8.16631,5003.96,3.51599,620,0,4013.12,11.6461,520,0,3002.67,2.37095,435,0,2002.69,1.79894,160.333,2,1015.39,13.6605,520,0
8.17644,5003.97,3.52033,620,0,4013.15,11.6605,520,0,3002.68,2.37388,435,0,2002.7,1.80006,160.767,0,1015.43,13.6774,520,0
8.18652,5003.98,3.52467,620,0,4013.18,11.6748,520,0,3002.68,2.37681,435,0,2002.7,1.80119,161.2,2,1015.46,13.6943,520,0
8.19659,5003.99,3.52901,620,0,4013.22,11.6892,520,0,3002.69,2.37973,435,0,2002.71,1.80232,161.633,0,1015.5,13.7111,520,0
8.20666,5004,3.53335,620,0,4013.25,11.7036,520,0,3002.7,2.38266,435,0,2002.71,1.80346,162.067,2,1015.54,13.728,520,0
8.21677,5004.01,3.53769,620,0,4013.28,11.718,520,0,3002.7,2.38559,435,0,2002.72,1.80459,162.5,0,1015.58,13.7449,520,0
8.22684,5004.02,3.54203,620,0,4013.31,11.7323,520,0,3002.71,2.38852,435,0,2002.72,1.80573,162.5,0,1015.62,13.7617,520,0
8.2369,5004.03,3.54637,620,0,4013.35,11.7467,520,0,3002.72,2.39144,435,0,2002.73,1.80687,162.5,0,1015.65,13.7786,520,0
8.24697,5004.04,3.55071,620,0,4013.38,11.7611,520,0,3002.72,2.39437,435,0,2002.73,1.80801,162.5,0,1015.69,13.7955,520,0
8.25706,5004.05,3.55505,620,0,4013.41,11.7755,520,0,3002.73,2.3973,435,0,2002.74,1.80915,162.5,0,1015.73,13.8123,520,0
8.26713,5004.06,3.55939,620,0,4013.44,11.7899,520,0,3002.74,2.40022,435,0,2002.74,1.81028,162.5,0,1015.77,13.8292,520,0
8.27722,5004.07,3.56373,620,0,4013.48,11.8042,520,0,3002.74,2.40315,435,0,2002.75,1.81142,162.5,0,1015.81,13.8461,520,0
8.28728,5004.08,3.56807,620,0,4013.51,11.8186,520,0,3002.75,2.40608,435,0,2002.75,1.81256,162.5,0,1015.85,13.8629,520,0
8.29735,5004.09,3.57242,620,0,4013.54,11.833,520,0,3002.76,2.40901,435,0,2002.76,1.8137,162.5,0,1015.88,13.8798,520,0
8.30742,5004.1,3.57676,620,0,4013.58,11.8474,520,0,3002.76,2.41193,435,0,2002.76,1.81483,162.5,0,1015.92,13.8966,520,0
8.31749,5004.11,3.5811,620,0,4013.61,11.8618,520,0,3002.77,2.41486,435,0,2002.77,1.81597,162.5,0,1015.96,13.9135,520,0
8.32755,5004.12,3.58544,620,0,4013.64,11.8761,520,0,3002.78,2.41779,435,0,2002.77,1.81711,162.5,0,1016,13.9304,520,0
8.33762,5004.13,3.58978,620,0,4013.67,11.8905,520,0,3002.78,2.42071,435,0,2002.78,1.81825,162.5,0,1016.04,13.9472,520,0
8.34769,5004.14,3.59412,620,0,4013.71,11.9049,520,0,3002.79,2.42364,435,0,2002.78,1.81938,162.5,0,1016.08,13.9641,520,0
8.35776,5004.15,3.59846,620,0,4013.74,11.9193,520,0,3002.8,2.42657,435,0,2002.79,1.82052,162.5,0,1016.12,13.981,520,0
8.36784,5004.16,3.6028,620,0,4013.77,11.9336,520,0,3002.8,2.4295,435,0,2002.79,1.82166,162.5,0,1016.16,13.9978,520,0
8.37792,5004.17,3.60714,620,0,4013.81,11.948,520,0,3002.81,2.43242,435,0,2002.8,1.82281,164.233,0,1016.19,14.0147,520,0
8.38799,5004.18,3.61148,620,0,4013.84,11.9624,520,0,3002.82,2.43535,435,0,2002.8,1.824,169.867,2,1016.23,14.0316,520,0
8.39808,5004.19,3.61582,620,0,4013.87,11.9768,520,0,3002.82,2.43828,435,0,2002.81,1.82519,170.3,0,1016.27,14.0484,520,0
8.40815,5004.2,3.62016,620,0,4013.91,11.9912,520,0,3002.83,2.4412,435,0,2002.81,1.82639,170.733,2,1016.31,14.0653,520,0
8.41821,5004.21,3.6245,620,0,4013.94,12.0055,520,0,3002.84,2.44413,435,0,2002.82,1.82758,171.167,0,1016.35,14.0822,520,0
8.42829,5004.22,3.62884,620,0,4013.97,12.0199,520,0,3002.84,2.44706,435,0,2002.82,1.82878,171.167,0,1016.39,14.099,520,0
8.43835,5004.23,3.63319,620,0,4014.01,12.0343,520,0,3002.85,2.44998,435,0,2002.83,1.82998,171.167,0,1016.43,14.1159,520,0
8.44842,5004.24,3.63753,620,0,4014.04,12.0487,520,0,3002.86,2.45291,435,0,2002.83,1.83118,171.167,0,1016.47,14.1328,520,0
8.46032,5004.25,3.64187,620,0,4014.07,12.063,520,0,3002.87,2.45584,435,0,2002.84,1.83238,171.167,0,1016.51,14.1496,520,0
8.4704,5004.26,3.64621,620,0,4014.11,12.0774,520,0,3002.87,2.45877,435,0,2002.84,1.83358,171.167,0,1016.55,14.1665,520,0
8.48047,5004.27,3.65055,620,0,4014.14,12.0918,520,0,3002.88,2.46169,435,0,2002.85,1.83477,171.167,0,1016.59,14.1834,520,0
8.49054,5004.28,3.65489,620,0,4014.17,12.1062,520,0,3002.89,2.46462,435,0,2002.85,1.83597,171.167,0,1016.63,14.2002,520,0
8.50065,5004.29,3.65923,620,0,4014.21,12.1206,520,0,3002.89,2.46755,435,0,2002.86,1.83717,171.167,0,1016.67,14.2171,520,0
8.51077,5004.3,3.66357,620,0,4014.24,12.1349,520,0,3002.9,2.47047,435,0,2002.86,1.83837,171.167,0,1016.71,14.2339,520,0
8.52086,5004.31,3.66791,620,0,4014.28,12.1493,520,0,3002.91,2.4734,435,0,2002.87,1.83957,171.167,0,1016.74,14.2508,520,0
8.5309,5004.32,3.67225,620,0,4014.31,12.1637,520,0,3002.91,2.47633,435,0,2002.87,1.84077,171.167,0,1016.78,14.2677,520,0
8.54097,5004.33,3.67659,620,0,4014.34,12.1781,520,0,3002.92,2.47926,435,0,2002.88,1.84197,171.167,0,1016.82,14.2845,520,0
8.55104,5004.34,3.68093,620,0,4014.38,12.1924,520,0,3002.93,2.48218,435,0,2002.88,1.84316,171.167,0,1016.86,14.3014,520,0
8.56111,5004.35,3.68527,620,0,4014.41,12.2068,520,0,3002.93,2.48511,435,0,2002.89,1.8444,176.366,0,1016.9,14.3183,520,0
8.57133,5004.36,3.68961,620,0,4014.44,12.2212,520,0,3002.94,2.48804,435,0,2002.89,1.84564,177.233,0,1016.94,14.3351,520,0
8.5814,5004.37,3.69396,620,0,4014.48,12.2356,520,0,3002.95,2.49096,435,0,2002.9,1.84688,177.233,0,1016.98,14.352,520,0
8.59147,5004.38,3.6983,620,0,4014.51,12.25,520,0,3002.95,2.49389,435,0,2002.9,1.84812,177.233,0,1017.02,14.3689,520,0
8.60154,5004.39,3.70264,620,0,4014.55,12.2643,520,0,3002.96,2.49682,435,0,2002.91,1.84936,177.233,0,1017.06,14.3857,520,0
8.61162,5004.4,3.70698,620,0,4014.58,12.2787,520,0,3002.97,2.49975,435,0,2002.91,1.8506,177.233,0,1017.1,14.4026,520,0
8.62168,5004.41,3.71132,620,0,4014.62,12.2931,520,0,3002.98,2.50267,435,0,2002.92,1.85185,178.533,2,1017.14,14.4195,520,0
8.63176,5004.42,3.71566,620,0,4014.65,12.3075,520,0,3002.98,2.5056,435,0,2002.92,1.85311,180.266,2,1017.18,14.4363,520,0
8.64186,5004.43,3.72,620,0,4014.68,12.3218,520,0,3002.99,2.50853,435,0,2002.93,1.85438,180.266,2,1017.22,14.4532,520,0
8.65193,5004.44,3.72434,620,0,4014.72,12.3362,520,0,3003,2.51145,435,0,2002.93,1.85564,181.133,2,1017.26,14.4701,520,0
8.662,5004.45,3.72868,620,0,4014.75,12.3506,520,0,3003,2.51438,435,0,2002.94,1.85692,181.566,0,1017.3,14.4869,520,0
8.67208,5004.46,3.73302,620,0,4014.79,12.365,520,0,3003.01,2.51731,435,0,2002.94,1.85819,182,2,1017.34,14.5038,520,0
8.68216,5004.47,3.73736,620,0,4014.82,12.3794,520,0,3003.02,2.52024,435,0,2002.95,1.85947,182.433,0,1017.38,14.5206,520,0
8.69223,5004.48,3.7417,620,0,4014.86,12.3937,520,0,3003.02,2.52316,435,0,2002.95,1.86075,182.866,2,1017.42,14.5375,520,0
8.70231,5004.5,3.74604,620,0,4014.89,12.4081,520,0,3003.03,2.52609,435,0,2002.96,1.86203,182.866,2,1017.47,14.5544,520,0
8.71238,5004.51,3.75038,620,0,4014.92,12.4225,520,0,3003.04,2.52902,435,0,2002.96,1.86331,182.866,2,1017.51,14.5712,520,0
8.72245,5004.52,3.75473,620,0,4014.96,12.4369,520,0,3003.05,2.53194,435,0,2002.97,1.86459,182.866,2,1017.55,14.5881,520,0
8.73251,5004.53,3.75907,620,0,4014.99,12.4512,520,0,3003.05,2.53487,435,0,2002.98,1.86587,182.866,2,1017.59,14.605,520,0
8.7426,5004.54,3.76341,620,0,4015.03,12.4656,520,0,3003.06,2.5378,435,0,2002.98,1.86715,182.866,2,1017.63,14.6218,520,0
8.75267,5004.55,3.76775,620,0,4015.06,12.48,520,0,3003.07,2.54073,435,0,2002.99,1.86843,182.866,2,1017.67,14.6387,520,0
8.76276,5004.56,3.77209,620,0,4015.1,12.4944,520,0,3003.07,2.54365,435,0,2002.99,1.86971,182.866,2,1017.71,14.6556,520,0
8.77283,5004.57,3.77643,620,0,4015.13,12.5088,520,0,3003.08,2.54658,435,0,2003,1.87099,182.866,2,1017.75,14.6724,520,0
8.7829,5004.58,3.78077,620,0,4015.17,12.5231,520,0,3003.09,2.54951,435,0,2003,1.87227,182.866,2,1017.79,14.6893,520,0
8.79297,5004.59,3.78511,620,0,4015.2,12.5375,520,0,3003.09,2.55243,435,0,2003.01,1.87355,182.866,2,1017.83,14.7062,520,0
8.80304,5004.6,3.78945,620,0,4015.24,12.5519,520,0,3003.1,2.55536,435,0,2003.01,1.87483,182.866,2,1017.87,14.723,520,0
8.81311,5004.61,3.79379,620,0,4015.27,12.5663,520,0,3003.11,2.55829,435,0,2003.02,1.87613,185.466,2,1017.91,14.7399,520,0
8.82317,5004.62,3.79813,620,0,4015.31,12.5806,520,0,3003.12,2.56121,435,0,2003.02,1.87745,188.5,0,1017.95,14.7568,520,0
8.83327,5004.63,3.80247,620,0,4015.34,12.595,520,0,3003.12,2.56414,435,0,2003.03,1.87877,188.933,2,1018,14.7736,520,0
8.84334,5004.64,3.80681,620,0,4015.38,12.6094,520,0,3003.13,2.56707,435,0,2003.03,1.8801,189.366,0,1018.04,14.7905,520,0
8.85341,5004.65,3.81116,620,0,4015.41,12.6238,520,0,3003.14,2.57,435,0,2003.04,1.88143,189.8,2,1018.08,14.8074,520,0
8.86348,5004.66,3.8155,620,0,4015.45,12.6382,520,0,3003.14,2.57292,435,0,2003.04,1.88276,190.233,0,1018.12,14.8242,520,0
8.87357,5004.67,3.81984,620,0,4015.48,12.6525,520,0,3003.15,2.57585,435,0,2003.05,1.88409,190.666,2,1018.16,14.8411,520,0
8.88364,5004.68,3.82418,620,0,4015.52,12.6669,520,0,3003.16,2.57878,435,0,2003.05,1.88543,191.1,0,1018.2,14.8579,520,0
8.89371,5004.7,3.82852,620,0,4015.55,12.6813,520,0,3003.17,2.5817,435,0,2003.06,1.88677,191.533,2,1018.24,14.8748,520,0
8.90377,5004.71,3.83286,620,0,4015.59,12.6957,520,0,3003.17,2.58463,435,0,2003.06,1.88812,191.966,0,1018.28,14.8917,520,0
8.91385,5004.72,3.8372,620,0,4015.62,12.71,520,0,3003.18,2.58756,435,0,2003.07,1.88946,191.966,0,1018.33,14.9085,520,0
8.92392,5004.73,3.84154,620,0,4015.66,12.7244,520,0,3003.19,2.59049,435,0,2003.07,1.8908,191.966,0,1018.37,14.9254,520,0
8.93434,5004.74,3.84588,620,0,4015.69,12.7388,520,0,3003.19,2.59341,435,0,2003.08,1.89215,191.966,0,1018.41,14.9423,520,0
8.9444,5004.75,3.85022,620,0,4015.73,12.7532,520,0,3003.2,2.59634,435,0,2003.09,1.89349,191.966,0,1018.45,14.9591,520,0
8.95448,5004.76,3.85456,620,0,4015.76,12.7676,520,0,3003.21,2.59927,435,0,2003.09,1.89484,191.966,0,1018.49,14.976,520,0
8.96455,5004.77,3.8589,620,0,4015.8,12.7819,520,0,3003.22,2.60219,435,0,2003.1,1.89619,192.833,0,1018.53,14.9929,520,0
8.97462,5004.78,3.86324,620,0,4015.84,12.7963,520,0,3003.22,2.60512,435,0,2003.1,1.89754,192.833,0,1018.57,15.0097,520,0
8.98469,5004.79,3.86758,620,0,4015.87,12.8107,520,0,3003.23,2.60805,435,0,2003.11,1.89889,192.833,0,1018.62,15.0266,520,0
8.99477,5004.8,3.87193,620,0,4015.91,12.8251,520,0,3003.24,2.61098,435,0,2003.11,1.90024,192.833,0,1018.66,15.0435,520,0
9.00484,5004.81,3.87627,620,0,4015.94,12.8394,520,0,3003.25,2.6139,435,0,2003.12,1.90159,192.833,0,1018.7,15.0603,520,0
9.01491,5004.82,3.88061,620,0,4015.98,12.8538,520,0,3003.25,2.61683,435,0,2003.12,1.90294,192.833,0,1018.74,15.0772,520,0
9.02498,5004.83,3.88495,620,0,4016.01,12.8682,520,0,3003.26,2.61976,435,0,2003.13,1.90429,192.833,0,1018.78,15.0941,520,0
9.03506,5004.85,3.88929,620,0,4016.05,12.8826,520,0,3003.27,2.62268,435,0,2003.13,1.90567,197.166,0,1018.83,15.1109,520,0
9.04514,5004.86,3.89363,620,0,4016.09,12.897,520,0,3003.27,2.62561,435,0,2003.14,1.90705,197.6,2,1018.87,15.1278,520,0
9.05525,5004.87,3.89797,620,0,4016.12,12.9113,520,0,3003.28,2.62854,435,0,2003.14,1.90844,198.033,0,1018.91,15.1446,520,0
9.06534,5004.88,3.90231,620,0,4016.16,12.9257,520,0,3003.29,2.63147,435,0,2003.15,1.90983,198.466,2,1018.95,15.1615,520,0
9.07541,5004.89,3.90665,620,0,4016.19,12.9401,520,0,3003.3,2.63439,435,0,2003.15,1.91122,198.9,0,1018.99,15.1784,520,0
9.08548,5004.9,3.91099,620,0,4016.23,12.9545,520,0,3003.3,2.63732,435,0,2003.16,1.91261,199.333,2,1019.04,15.1952,520,0
9.09555,5004.91,3.91533,620,0,4016.27,12.9688,520,0,3003.31,2.64025,435,0,2003.16,1.91401,199.766,0,1019.08,15.2121,520,0
9.10563,5004.92,3.91967,620,0,4016.3,12.9832,520,0,3003.32,2.64317,435,0,2003.17,1.91541,200.199,2,1019.12,15.229,520,0
9.1157,5004.93,3.92401,620,0,4016.34,12.9976,520,0,3003.33,2.6461,435,0,2003.18,1.91682,200.633,0,1019.16,15.2458,520,0
9.12577,5004.94,3.92835,620,0,4016.37,13.012,520,0,3003.33,2.64903,435,0,2003.18,1.91823,201.066,2,1019.21,15.2627,520,0
9.13584,5004.95,3.9327,620,0,4016.41,13.0264,520,0,3003.34,2.65195,435,0,2003.19,1.91964,201.499,0,1019.25,15.2796,520,0
9.14596,5004.97,3.93704,620,0,4016.45,13.0407,520,0,3003.35,2.65488,435,0,2003.19,1.92105,201.499,0,1019.29,15.2964,520,0
9.15603,5004.98,3.94138,620,0,4016.48,13.0551,520,0,3003.36,2.65781,435,0,2003.2,1.92246,201.499,0,1019.33,15.3133,520,0
9.1661,5004.99,3.94572,620,0,4016.52,13.0695,520,0,3003.36,2.66074,435,0,2003.2,1.92387,201.499,0,1019.38,15.3302,520,0
9.17619,5005,3.95006,620,0,4016.55,13.0839,520,0,3003.37,2.66366,435,0,2003.21,1.92528,201.499,0,1019.42,15.347,520,0
9.18626,5005.01,3.9544,620,0,4016.59,13.0982,520,0,3003.38,2.66659,435,0,2003.21,1.92669,201.499,0,1019.46,15.3639,520,0
9.19634,5005.02,3.95874,620,0,4016.63,13.1126,520,0,3003.39,2.66952,435,0,2003.22,1.9281,201.499,0,1019.5,15.3808,520,0
9.20642,5005.03,3.96308,620,0,4016.66,13.127,520,0,3003.39,2.67244,435,0,2003.22,1.92953,204.533,2,1019.55,15.3976,520,0
9.21651,5005.04,3.96742,620,0,4016.7,13.1414,520,0,3003.4,2.67537,435,0,2003.23,1.93097,204.533,2,1019.59,15.4145,520,0
9.22657,5005.05,3.97176,620,0,4016.74,13.1558,520,0,3003.41,2.6783,435,0,2003.23,1.9324,204.533,2,1019.63,15.4314,520,0
9.23666,5005.06,3.9761,620,0,4016.77,13.1701,520,0,3003.41,2.68123,435,0,2003.24,1.93383,204.533,2,1019.68,15.4482,520,0
9.24673,5005.08,3.98044,620,0,4016.81,13.1845,520,0,3003.42,2.68415,435,0,2003.24,1.93526,204.533,2,1019.72,15.4651,520,0
9.25679,5005.09,3.98478,620,0,4016.85,13.1989,520,0,3003.43,2.68708,435,0,2003.25,1.93671,206.699,0,1019.76,15.4819,520,0
9.26686,5005.1,3.98912,620,0,4016.88,13.2133,520,0,3003.44,2.69001,435,0,2003.26,1.93816,207.133,2,1019.8,15.4988,520,0
9.27694,5005.11,3.99347,620,0,4016.92,13.2276,520,0,3003.44,2.69293,435,0,2003.26,1.93961,207.566,0,1019.85,15.5157,520,0
9.28701,5005.12,3.99781,620,0,4016.96,13.242,520,0,3003.45,2.69586,435,0,2003.27,1.94107,207.999,2,1019.89,15.5325,520,0
9.29707,5005.13,4.00215,620,0,4016.99,13.2564,520,0,3003.46,2.69879,435,0,2003.27,1.94253,208.433,0,1019.93,15.5494,520,0
9.30714,5005.14,4.00649,620,0,4017.03,13.2708,520,0,3003.47,2.70172,435,0,2003.28,1.94399,208.866,2,1019.98,15.5663,520,0
9.31721,5005.15,4.01083,620,0,4017.07,13.2852,520,0,3003.47,2.70464,435,0,2003.28,1.94546,209.299,0,1020.02,15.5831,520,0
9.32728,5005.16,4.01517,620,0,4017.1,13.2995,520,0,3003.48,2.70757,435,0,2003.29,1.94692,209.733,2,1020.06,15.6,520,0
9.33735,5005.18,4.01951,620,0,4017.14,13.3139,520,0,3003.49,2.7105,435,0,2003.29,1.94839,210.166,0,1020.11,15.6169,520,0
9.34742,5005.19,4.02385,620,0,4017.18,13.3283,520,0,3003.5,2.71342,435,0,2003.3,1.94987,210.599,2,1020.15,15.6337,520,0
9.35749,5005.2,4.02819,620,0,4017.22,13.3427,520,0,3003.5,2.71635,435,0,2003.3,1.95135,211.033,0,1020.19,15.6506,520,0
9.36757,5005.21,4.03253,620,0,4017.25,13.3571,520,0,3003.51,2.71928,435,0,2003.31,1.95282,211.033,0,1020.24,15.6675,520,0
9.37765,5005.22,4.03687,620,0,4017.29,13.3714,520,0,3003.52,2.72221,435,0,2003.31,1.9543,211.033,0,1020.28,15.6843,520,0
9.38772,5005.23,4.04121,620,0,4017.33,13.3858,520,0,3003.53,2.72513,435,0,2003.32,1.95578,211.033,0,1020.32,15.7012,520,0
9.39779,5005.24,4.04555,620,0,4017.36,13.4002,520,0,3003.54,2.72806,435,0,2003.33,1.95726,211.033,0,1020.37,15.7181,520,0
9.40786,5005.25,4.04989,620,0,4017.4,13.4146,520,0,3003.54,2.73099,435,0,2003.33,1.95873,211.033,0,1020.41,15.7349,520,0
9.41794,5005.26,4.05424,620,0,4017.44,13.4289,520,0,3003.55,2.73391,435,0,2003.34,1.96021,211.033,0,1020.46,15.7518,520,0
9.42801,5005.28,4.05858,620,0,4017.48,13.4433,520,0,3003.56,2.73684,435,0,2003.34,1.96169,211.033,0,1020.5,15.7686,520,0
9.43808,5005.29,4.06292,620,0,4017.51,13.4577,520,0,3003.57,2.73977,435,0,2003.35,1.96317,211.033,0,1020.54,15.7855,520,0
9.44815,5005.3,4.06726,620,0,4017.55,13.4721,520,0,3003.57,2.7427,435,0,2003.35,1.96464,211.033,0,1020.59,15.8024,520,0
9.45822,5005.31,4.0716,620,0,4017.59,13.4865,520,0,3003.58,2.74562,435,0,2003.36,1.96612,211.033,0,1020.63,15.8192,520,0
9.46842,5005.32,4.07594,620,0,4017.63,13.5008,520,0,3003.59,2.74855,435,0,2003.36,1.9676,211.033,0,1020.67,15.8361,520,0
9.4785,5005.33,4.08028,620,0,4017.66,13.5152,520,0,3003.6,2.75148,435,0,2003.37,1.96911,216.233,0,1020.72,15.853,520,0
9.48857,5005.34,4.08462,620,0,4017.7,13.5296,520,0,3003.6,2.7544,435,0,2003.37,1.97063,216.666,2,1020.76,15.8698,520,0
9.49864,5005.36,4.08896,620,0,4017.74,13.544,520,0,3003.61,2.75733,435,0,2003.38,1.97215,217.099,0,1020.81,15.8867,520,0
9.50871,5005.37,4.0933,620,0,4017.78,13.5583,520,0,3003.62,2.76026,435,0,2003.39,1.97367,217.533,2,1020.85,15.9036,520,0
9.51878,5005.38,4.09764,620,0,4017.81,13.5727,520,0,3003.63,2.76318,435,0,2003.39,1.9752,217.966,0,1020.9,15.9204,520,0
9.52884,5005.39,4.10198,620,0,4017.85,13.5871,520,0,3003.63,2.76611,435,0,2003.4,1.97673,218.399,2,1020.94,15.9373,520,0
9.53892,5005.4,4.10632,620,0,4017.89,13.6015,520,0,3003.64,2.76904,435,0,2003.4,1.97826,218.833,0,1020.98,15.9542,520,0
9.54899,5005.41,4.11066,620,0,4017.93,13.6159,520,0,3003.65,2.77197,435,0,2003.41,1.9798,219.266,2,1021.03,15.971,520,0
9.55907,5005.42,4.11501,620,0,4017.97,13.6302,520,0,3003.66,2.77489,435,0,2003.41,1.98133,219.699,0,1021.07,15.9879,520,0
